instance_idx,loan_amnt,annual_inc,term,dti,fico,inq_last_6mths,open_acc,revol_util,pub_rec_bankruptcies,emp_len_years,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,risk_probability,actual_target
778,2.3093374339991937,0.49439337357732127,1.4926114566824664,-0.4999032693396871,-0.15073716897513073,0.5218590347597042,0.004517542633171293,-0.14366378150052905,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5287471,0
779,-1.1849872249025577,-0.6982744814007433,-0.6699667187485197,0.4933372319002549,-1.1265928162029917,0.5218590347597042,-0.16790774870924885,-0.0856295332676351,-0.35007885627693935,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.18828082,0
780,-0.020212338601974106,0.40403974820019517,-0.6699667187485197,-0.7129058943142204,0.33719065463879977,0.5218590347597042,1.728770456057373,-0.5333223053499603,-0.35007885627693935,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.13928711,0
781,-0.8355547590123827,-0.6982744814007433,-0.6699667187485197,0.4863914941293464,-0.9639502083316815,0.5218590347597042,0.3493681253180116,-0.7654592982815364,-0.35007885627693935,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1493643,0
782,1.0280850590685513,-0.33685997989223887,1.4926114566824664,1.3071461740583896,-1.1265928162029917,-0.644045868635524,-0.5127583313940892,0.49471294906130503,-0.35007885627693935,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6373758,0
783,-0.48612229312220756,-0.06579910376086058,1.4926114566824664,-0.6202960573687711,-1.1265928162029917,0.5218590347597042,-0.6851836227365093,0.32890081125303644,7.522758991030543,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.304063,0
784,0.5621751045483178,0.29561539774764384,-0.6699667187485197,-0.20123654519061376,1.3130463018666607,-0.644045868635524,-0.16790774870924885,-0.5540488225759939,-0.35007885627693935,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.14991596,0
785,2.3093374339991937,0.024554521616265527,-0.6699667187485197,-0.07968613419971166,0.9877610861240405,-0.644045868635524,-0.34033304005166903,0.1506527631091478,-0.35007885627693935,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.13931221,0
786,0.5621751045483178,-0.06579910376086058,1.4926114566824664,-1.4757794261523576,1.1504036939953506,-0.644045868635524,-1.3748847881061899,-1.030758718774766,-0.35007885627693935,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.39059862,0
787,-0.3696448044921492,-0.06579910376086058,-0.6699667187485197,0.21203485217845314,1.8009741254805913,0.5218590347597042,-0.16790774870924885,-1.1509725186857607,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.14507866,0
788,-0.3696448044921492,-0.37300143004308933,-0.6699667187485197,-1.539448689052354,-0.3133797768464409,-0.644045868635524,-1.0300342054213496,1.6263807896027382,-0.35007885627693935,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.17976919,0
789,-1.0685097362724993,-0.1561527291379867,-0.6699667187485197,1.7632496210147264,-0.15073716897513073,-0.644045868635524,0.866643999345272,1.7134321619520796,-0.35007885627693935,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2443771,0
790,0.46899311364427104,-0.6079208560236172,1.4926114566824664,1.730836178083819,0.6624758703814201,0.5218590347597042,-0.34033304005166903,0.9299698108080101,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5925904,1
791,-0.8937935033274119,0.11490814699339164,-0.6699667187485197,-1.894838938330515,0.6624758703814201,-0.644045868635524,-0.8576089140789295,-0.3177665261992109,-0.35007885627693935,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.14321913,0
792,-0.13668982723203246,0.3317568478984943,-0.6699667187485197,0.03491853902028149,-0.4760223847177511,4.019573744945388,-0.16790774870924885,1.2159957485272737,2.274200426158888,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.14379025,0
793,0.09626515002808426,0.29561539774764384,-0.6699667187485197,0.6102571510438847,0.1745480467674896,-0.644045868635524,-0.6851836227365093,0.9050979901367701,-0.35007885627693935,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.16771726,0
794,-1.301464713532616,-0.5537086807973416,-0.6699667187485197,-0.26953629993788253,0.33719065463879977,1.6877639381549323,0.17694283397559143,0.8139013143422222,-0.35007885627693935,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1401136,0
795,-0.8937935033274119,-1.150042608286374,-0.6699667187485197,0.08585394934027868,-0.3133797768464409,-0.644045868635524,-1.0300342054213496,0.45325991460923787,-0.35007885627693935,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.13915494,0
796,-0.8355547590123827,-0.7615220191647316,-0.6699667187485197,1.2365311733874846,0.9877610861240405,-0.644045868635524,0.6942187080028519,-1.9385801732750367,-0.35007885627693935,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.15766901,0
797,-0.7889637635603594,-0.7380300765666788,-0.6699667187485197,1.4124898635838379,-0.9639502083316815,-0.644045868635524,-0.5127583313940892,-1.6359730217749466,2.274200426158888,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15768032,0
798,-0.8355547590123827,-0.0838698288362858,-0.6699667187485197,0.7248618242638778,-1.1265928162029917,0.5218590347597042,0.3493681253180116,-0.6245189811445081,2.274200426158888,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.18982017,0
799,-1.0685097362724993,-0.6982744814007433,-0.6699667187485197,1.7493581454729092,0.6624758703814201,-0.644045868635524,0.5217934166604318,-0.6120830708088878,-0.35007885627693935,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.14462201,0
800,0.7689226468666713,-0.3278246173545263,1.4926114566824664,0.5060710844802542,-0.4760223847177511,0.5218590347597042,-0.6851836227365093,0.5154394662873386,-0.35007885627693935,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6205607,1
801,-0.6025997817522659,-0.9693353575321216,-0.6699667187485197,-1.0011540118069306,-1.1265928162029917,-0.644045868635524,-1.54731007944861,0.8097560108970158,-0.35007885627693935,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.18784395,0
802,-0.9520322476424411,-1.0596889829092477,-0.6699667187485197,1.189068631952942,0.49983326251010995,-0.644045868635524,-0.8576089140789295,-0.6659720155965753,-0.35007885627693935,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.15097904,0
803,-0.6025997817522659,1.8316270291587877,-0.6699667187485197,-1.49893188538872,-0.8013076004603714,0.5218590347597042,-0.34033304005166903,0.8304825281230493,-0.35007885627693935,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.14221092,0
804,1.7269499908489014,0.6570298992561483,-0.6699667187485197,-0.8576087645414847,-0.8013076004603714,-0.644045868635524,-0.5127583313940892,0.1506527631091478,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15330581,0
805,1.718214179201647,2.1569000805164418,-0.6699667187485197,1.5664537175056474,0.49983326251010995,-0.644045868635524,0.3493681253180116,0.3579179353694836,-0.35007885627693935,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.17513415,0
806,0.5621751045483178,0.5917945817338632,1.4926114566824664,0.41693411642025935,-0.4760223847177511,0.5218590347597042,-0.5127583313940892,0.7600123695545351,-0.35007885627693935,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.62530637,1
807,1.1445625476986097,0.34982757297391953,1.4926114566824664,1.9936165904165315,-0.4760223847177511,1.6877639381549323,-0.34033304005166903,1.8833896032055546,-0.35007885627693935,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.65952635,0
808,-0.6142475306152718,-0.8609110070795704,-0.6699667187485197,-0.5786216307433191,-0.15073716897513073,-0.644045868635524,-1.2024594967637698,-0.6162283742540945,-0.35007885627693935,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.16868885,0
809,0.5621751045483178,-0.2465063545151128,1.4926114566824664,0.3659987061002626,-0.9639502083316815,0.5218590347597042,-1.0300342054213496,1.0833460382806588,2.274200426158888,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.58718675,0
810,2.3093374339991937,0.47632264850189604,1.4926114566824664,-1.1446992590723768,0.8251184782527303,0.5218590347597042,-0.5127583313940892,-0.8483653671856707,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.43966013,0
811,-0.9403844987794352,-0.8428402820041451,-0.6699667187485197,0.1321588678130035,-0.8013076004603714,-0.644045868635524,-0.6851836227365093,-0.8110576361788103,2.274200426158888,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16572072,0
812,-0.25316731586209085,0.6028177240298727,-0.6699667187485197,-1.0243064710432932,-0.3133797768464409,-0.644045868635524,-0.5127583313940892,-0.07319362293201478,-0.35007885627693935,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.13901702,0
813,-0.3696448044921492,-0.6982744814007433,-0.6699667187485197,-0.20123654519061376,-0.9639502083316815,-0.644045868635524,-0.5127583313940892,1.937278547993242,-0.35007885627693935,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.18960023,0
814,0.5621751045483178,0.6028177240298727,1.4926114566824664,-0.7175363861614927,1.6383315176092812,-0.644045868635524,1.0390692906876922,-1.0473399325555928,-0.35007885627693935,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.44346532,0
815,-0.9200009382691751,0.20526177237051774,-0.6699667187485197,0.10437591672936852,0.011905438896179432,-0.644045868635524,-0.16790774870924885,-0.595501857028061,-0.35007885627693935,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.18681742,0
816,-0.7540205169713419,-0.06579910376086058,-0.6699667187485197,0.5894199377311586,-1.1265928162029917,-0.644045868635524,0.866643999345272,0.42009748704758426,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15679172,0
817,0.329220127288201,0.5666762738790222,1.4926114566824664,-1.5660740171741707,-0.15073716897513073,-0.644045868635524,0.17694283397559143,-0.5996471604732677,-0.35007885627693935,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.54211617,0
818,1.9599049681090184,1.2895052768960311,-0.6699667187485197,-0.5323167122705944,-0.9639502083316815,1.6877639381549323,0.5217934166604318,0.22941352856807531,-0.35007885627693935,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.14114496,0
819,-0.3696448044921492,-0.06579910376086058,-0.6699667187485197,-0.8900222074723918,-0.8013076004603714,-0.644045868635524,-1.2024594967637698,1.572491844815051,-0.35007885627693935,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.14897968,0
820,1.5871770044928315,0.24140322252136817,1.4926114566824664,0.4238798541911683,1.6383315176092812,-0.644045868635524,-0.16790774870924885,-0.39652729165813877,-0.35007885627693935,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.49900705,1
821,-0.9986232430944644,0.024554521616265527,-0.6699667187485197,-0.8032004853360332,-0.6386649925890613,1.6877639381549323,-1.2024594967637698,0.10919972865708064,2.274200426158888,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.13090253,0
822,-0.6491907772042893,-0.2465063545151128,-0.6699667187485197,0.03144567013482743,3.427400204193693,-0.644045868635524,-0.34033304005166903,-1.7396056079051145,-0.35007885627693935,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.17618078,0
823,0.03802640571305508,-0.427213605269365,1.4926114566824664,1.63243822632928,-0.15073716897513073,-0.644045868635524,0.17694283397559143,0.5900549283010593,-0.35007885627693935,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5674376,1
824,-1.1849872249025577,0.25947394759679343,-0.6699667187485197,-0.5184252367287769,-0.4760223847177511,-0.644045868635524,-0.5127583313940892,-1.204861463473448,-0.35007885627693935,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.15618739,0
825,0.6582690326681159,-0.5898501309481919,1.4926114566824664,2.0630739681256185,-0.6386649925890613,-0.644045868635524,0.3493681253180116,0.2874477768009693,-0.35007885627693935,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.6795383,1
826,0.329220127288201,0.5666762738790222,-0.6699667187485197,1.3302986332947517,-0.3133797768464409,0.5218590347597042,1.901195747399793,-0.0193046781443276,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.14401372,0
827,0.608766100000341,-0.4994965055710659,-0.6699667187485197,0.7839005953166018,-0.8013076004603714,0.5218590347597042,1.901195747399793,0.9838587555956974,-0.35007885627693935,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.17601661,0
828,-0.43370742323868133,-0.8789817321549955,1.4926114566824664,2.2019887235437916,0.011905438896179432,0.5218590347597042,-0.8576089140789295,0.34133672158865674,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5924926,0
829,0.46899311364427104,-0.06579910376086058,-0.6699667187485197,-0.2602753162433374,-1.1265928162029917,1.6877639381549323,0.004517542633171293,1.2242863554176873,-0.35007885627693935,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16834818,0
830,-1.1151007317245227,-0.9512646324566965,-0.6699667187485197,-0.5068490071105959,-0.8013076004603714,0.5218590347597042,-1.0300342054213496,-0.24729636763069693,-0.35007885627693935,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.17480507,0
831,1.4939950135887847,1.2533638267451805,-0.6699667187485197,-1.3553866381232738,-0.9639502083316815,-0.644045868635524,-0.6851836227365093,1.282320603650581,-0.35007885627693935,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.19511345,0
832,1.6075605650030915,-0.33685997989223887,1.4926114566824664,-0.7731022883287623,2.2889019490945217,2.8536688415501605,3.7978739521664147,-1.7520415182407345,-0.35007885627693935,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.43138316,0
833,-1.1849872249025577,1.108798026141779,-0.6699667187485197,-1.1678517183087394,0.8251184782527303,1.6877639381549323,0.866643999345272,-1.718879090679081,-0.35007885627693935,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.17309518,0
834,-0.9636799965054469,-1.005476807682972,-0.6699667187485197,-0.9050713059760271,-1.1265928162029917,-0.644045868635524,-1.3748847881061899,1.4356968311232294,2.274200426158888,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.17195702,0
835,-0.3696448044921492,0.11490814699339164,-0.6699667187485197,0.41461887049662316,-1.1265928162029917,0.5218590347597042,0.866643999345272,0.8139013143422222,2.274200426158888,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.15337364,0
836,-1.1151007317245227,-0.7344159315515938,-0.6699667187485197,-0.11904531490152753,0.33719065463879977,-0.644045868635524,-1.0300342054213496,0.34548202503386355,-0.35007885627693935,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.14788067,0
837,-0.6025997817522659,-0.4452843303447902,-0.6699667187485197,-0.11673006897789136,-0.9639502083316815,-0.644045868635524,-0.6851836227365093,-0.09806544360325513,-0.35007885627693935,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1767031,0
838,0.09626515002808426,0.49439337357732127,-0.6699667187485197,0.6496163317457005,-0.4760223847177511,0.5218590347597042,1.2114945820301124,-0.17268090561697588,-0.35007885627693935,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.18686347,0
839,0.09626515002808426,-0.33685997989223887,-0.6699667187485197,-0.5091642530342321,-0.6386649925890613,-0.644045868635524,-0.5127583313940892,0.07603730109542703,2.274200426158888,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.13185817,0
840,0.5621751045483178,-0.2465063545151128,-0.6699667187485197,0.2803346069257219,0.8251184782527303,0.5218590347597042,0.6942187080028519,-0.2390057607402834,-0.35007885627693935,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.13169451,0
841,-0.13668982723203246,-0.7886281067778694,1.4926114566824664,1.4113322406220197,0.1745480467674896,0.5218590347597042,-0.5127583313940892,1.282320603650581,-0.35007885627693935,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5807074,1
842,-0.020212338601974106,-0.5175672306464911,-0.6699667187485197,-1.5267148364723548,-0.9639502083316815,0.5218590347597042,-0.34033304005166903,-0.11464665738408193,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16226451,0
843,1.0280850590685513,1.1630102013680546,1.4926114566824664,0.30001419727663003,-1.1265928162029917,-0.644045868635524,-0.6851836227365093,1.601508968931498,-0.35007885627693935,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5070287,0
844,0.5621751045483178,-0.06579910376086058,1.4926114566824664,0.5153320681747993,-0.4760223847177511,-0.644045868635524,0.5217934166604318,1.6968509481712524,-0.35007885627693935,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6053954,1
845,-0.6025997817522659,-0.21036490436426236,-0.6699667187485197,-0.5600996633542292,0.9877610861240405,-0.644045868635524,-0.6851836227365093,-0.23071515384987015,-0.35007885627693935,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.14523652,0
846,-1.1646036643922977,-0.6982744814007433,-0.6699667187485197,-0.9617948311051148,1.3130463018666607,-0.644045868635524,-0.8576089140789295,-1.4369984564050244,-0.35007885627693935,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.17289524,0
847,1.869634914420723,0.47632264850189604,1.4926114566824664,0.36021059129117194,0.33719065463879977,-0.644045868635524,-0.34033304005166903,0.8180466177874287,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5071637,0
848,-1.065597799056748,-0.6079208560236172,-0.6699667187485197,0.7538023983093307,0.011905438896179432,-0.644045868635524,-1.0300342054213496,0.47813173528047853,-0.35007885627693935,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.14496262,0
849,0.09626515002808426,2.193041530667292,1.4926114566824664,2.2853375767946966,-0.15073716897513073,0.5218590347597042,2.9357474954543137,0.09676381832146061,-0.35007885627693935,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5859413,0
850,-0.3696448044921492,0.5847469989544474,1.4926114566824664,-1.0787147502487444,2.7768297727084525,0.5218590347597042,2.4184716214270536,-1.731315001014701,-0.35007885627693935,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.34964395,0
851,2.3093374339991937,0.47632264850189604,-0.6699667187485197,-0.6399756477196791,-0.9639502083316815,-0.644045868635524,-0.6851836227365093,0.876080866020323,-0.35007885627693935,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.1651041,0
852,-0.7773160146973535,0.024554521616265527,-0.6699667187485197,-1.5417639349759902,-1.1265928162029917,-0.644045868635524,-1.0300342054213496,-0.6162283742540945,-0.35007885627693935,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.20941453,1
853,-0.27646281358810254,-0.7886281067778694,-0.6699667187485197,-1.0775571272869262,0.8251184782527303,1.6877639381549323,1.2114945820301124,0.6066361420818864,-0.35007885627693935,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.124500014,0
854,0.5621751045483178,-0.06579910376086058,1.4926114566824664,1.7713529817474531,-0.3133797768464409,0.5218590347597042,-0.16790774870924885,-0.885673098192531,-0.35007885627693935,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.63301647,0
855,1.1445625476986097,0.45825192342647086,-0.6699667187485197,-0.007913510566988448,-1.1265928162029917,-0.644045868635524,-0.8576089140789295,-0.8649465809664975,2.274200426158888,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.20009717,0
856,-0.3696448044921492,1.036515125840078,-0.6699667187485197,-0.8437172889996671,-0.8013076004603714,5.185478648340617,2.5908969127694736,-0.6659720155965753,2.274200426158888,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.17852849,0
857,-0.3696448044921492,-0.8066988318532946,1.4926114566824664,-0.3181564643342431,0.1745480467674896,-0.644045868635524,-0.16790774870924885,-0.5830659466924409,-0.35007885627693935,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5253982,1
858,-0.6025997817522659,-0.5175672306464911,-0.6699667187485197,1.6451720789092792,-0.9639502083316815,-0.644045868635524,0.3493681253180116,-1.2090067669186548,-0.35007885627693935,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.20256506,0
859,-0.020212338601974106,0.11490814699339164,1.4926114566824664,1.017740433603861,0.49983326251010995,0.5218590347597042,1.0390692906876922,-0.6949891397130221,-0.35007885627693935,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.58184475,0
860,1.1445625476986097,0.8196664249349752,1.4926114566824664,-0.8367715512287585,2.1262593412232116,-0.644045868635524,-1.0300342054213496,0.12578094243790744,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.38623923,1
861,-0.526889414142728,-0.7795927442401568,1.4926114566824664,-0.7568955668633086,-0.3133797768464409,2.8536688415501605,-0.6851836227365093,-0.5125957881239267,-0.35007885627693935,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5947596,1
862,1.4939950135887847,-0.33685997989223887,-0.6699667187485197,1.1369755986711267,-0.9639502083316815,-0.644045868635524,0.6942187080028519,1.3154830312122345,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.22831507,0
863,2.3093374339991937,0.47632264850189604,1.4926114566824664,0.7619057590420575,-0.6386649925890613,-0.644045868635524,1.3839198733725324,1.8875349066507616,-0.35007885627693935,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.55945605,1
864,-0.7627563286185962,-0.9874060826075469,-0.6699667187485197,-0.6978567958105848,-0.6386649925890613,-0.644045868635524,-1.3748847881061899,0.42009748704758426,-0.35007885627693935,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.18783982,0
865,-1.6276016816967795,-0.915123182305846,-0.6699667187485197,0.9228153507347755,0.33719065463879977,0.5218590347597042,-1.2024594967637698,0.6895422109860208,-0.35007885627693935,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1786299,0
866,1.8667229772049714,-0.2465063545151128,-0.6699667187485197,0.37062919794753496,0.8251184782527303,-0.644045868635524,-0.8576089140789295,0.20039640445162848,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15709421,0
867,-0.3696448044921492,0.3588629355116321,1.4926114566824664,0.3764173127566256,-0.8013076004603714,4.019573744945388,-0.34033304005166903,0.7765935833353615,-0.35007885627693935,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.57672673,1
868,1.1445625476986097,4.000114038209814,1.4926114566824664,-1.6343737719214393,1.8009741254805913,-0.644045868635524,-1.0300342054213496,-0.7074250500486424,-0.35007885627693935,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.47174355,0
869,0.5621751045483178,0.7473835246332744,1.4926114566824664,-1.2604615552541885,0.6624758703814201,-0.644045868635524,-1.2024594967637698,-1.4618702770762644,-0.35007885627693935,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.44423515,0
870,-1.2141065970600724,-0.6404481611593826,-0.6699667187485197,0.5627946096093419,-0.15073716897513073,-0.644045868635524,-0.8576089140789295,0.6190720524175065,-0.35007885627693935,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.21947022,0
871,-0.6025997817522659,-0.5175672306464911,-0.6699667187485197,0.9853269906729536,-1.1265928162029917,-0.644045868635524,-1.2024594967637698,0.9755681487052844,-0.35007885627693935,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.15153821,0
872,1.0280850590685513,-0.011586928534584914,-0.6699667187485197,-0.3204717102578793,0.011905438896179432,-0.644045868635524,0.3493681253180116,0.34548202503386355,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16128111,0
873,-0.9287367499164294,-1.0596889829092477,-0.6699667187485197,0.855673218949325,-0.4760223847177511,-0.644045868635524,0.17694283397559143,1.4895857759109168,-0.35007885627693935,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16461179,0
874,2.3093374339991937,0.20526177237051774,1.4926114566824664,-1.1910041775451015,-0.9639502083316815,-0.644045868635524,-0.5127583313940892,-0.015159374699120825,2.274200426158888,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.54131013,0
875,-0.1279540155847781,-0.8428402820041451,-0.6699667187485197,1.6579059314892783,-0.15073716897513073,-0.644045868635524,0.5217934166604318,0.27501186646534925,-0.35007885627693935,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1561656,0
876,1.1445625476986097,-0.3549307049676641,1.4926114566824664,1.4831048642547429,3.427400204193693,-0.644045868635524,0.004517542633171293,-2.116828221418926,-0.35007885627693935,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.48071724,0
877,0.4806408625072769,-0.11028922889655747,1.4926114566824664,0.6241486265857021,-1.1265928162029917,4.019573744945388,2.073621038742213,-0.2224245469594566,-0.35007885627693935,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.69555736,0
878,-1.0685097362724993,-0.6802037563253182,-0.6699667187485197,-0.9432728637160249,0.8251184782527303,-0.644045868635524,-0.5127583313940892,-0.2224245469594566,-0.35007885627693935,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.14755926,0
879,-1.1849872249025577,0.8377371500104005,-0.6699667187485197,-0.20239416815243164,-0.3133797768464409,0.5218590347597042,-0.16790774870924885,0.8719355625751165,-0.35007885627693935,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.12350759,0
880,0.5155841090962944,-0.2465063545151128,-0.6699667187485197,-0.35867326799787724,0.011905438896179432,0.5218590347597042,-0.6851836227365093,-0.12708256771970225,-0.35007885627693935,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.17746173,0
881,-0.020212338601974106,-0.30071852974138846,1.4926114566824664,-0.37719523538696714,-0.6386649925890613,-0.644045868635524,0.004517542633171293,-0.537467608795167,-0.35007885627693935,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5455646,0
882,-0.47447454425920177,-0.4023663582906553,-0.6699667187485197,0.2537092788039052,1.8009741254805913,-0.644045868635524,0.17694283397559143,-0.7820405120623631,-0.35007885627693935,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.14815325,0
883,0.46899311364427104,0.1691203222196673,1.4926114566824664,-0.9617948311051148,-0.8013076004603714,0.5218590347597042,0.004517542633171293,0.900952686691563,-0.35007885627693935,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5670148,0
884,-0.3696448044921492,-0.6621330312498929,1.4926114566824664,0.936706826276593,-1.1265928162029917,1.6877639381549323,-0.6851836227365093,0.747576459218915,-0.35007885627693935,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6285943,1
885,-0.13668982723203246,-0.5175672306464911,-0.6699667187485197,-1.0208336021578386,-0.4760223847177511,0.5218590347597042,-0.16790774870924885,0.10919972865708064,-0.35007885627693935,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.18035012,0
