loan_amnt,annual_inc,term,dti,fico,inq_last_6mths,open_acc,revol_util,pub_rec_bankruptcies,y_not_paid,emp_len_years,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation
19200.0,118000.0,36.0,18.46,717.0,1.0,39.0,60.0,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15000.0,45000.0,60.0,19.6,737.0,1.0,12.0,45.6,0.0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10000.0,85000.0,60.0,20.25,667.0,1.0,10.0,56.9,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12000.0,30000.0,60.0,28.6,687.0,0.0,18.0,14.8,1.0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12000.0,90000.0,60.0,28.24,717.0,0.0,13.0,66.6,0.0,1,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8000.0,59000.0,36.0,25.29,672.0,0.0,15.0,36.3,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8000.0,38000.0,36.0,17.06,667.0,0.0,7.0,0.2,0.0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2750.0,36000.0,36.0,20.4,732.0,1.0,12.0,100.0,0.0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13200.0,65600.0,60.0,14.82,752.0,0.0,17.0,26.0,0.0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10000.0,67000.0,36.0,4.48,697.0,0.0,8.0,38.1,0.0,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
24000.0,85000.0,36.0,22.21,672.0,0.0,6.0,81.4,0.0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12000.0,50000.0,36.0,33.46,667.0,2.0,13.0,41.6,0.0,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
24000.0,115000.0,36.0,9.04,712.0,1.0,11.0,38.8,0.0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
15650.0,54000.0,36.0,31.73,672.0,1.0,16.0,49.5,0.0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
20000.0,200000.0,36.0,12.28,687.0,0.0,14.0,94.5,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25000.0,50000.0,36.0,25.64,672.0,0.0,11.0,86.5,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
32000.0,132000.0,36.0,6.17,737.0,0.0,6.0,84.1,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35000.0,111000.0,36.0,23.49,722.0,0.0,8.0,78.8,0.0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12000.0,105000.0,36.0,15.5,772.0,0.0,16.0,25.9,0.0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
15000.0,96484.0,36.0,14.5,692.0,0.0,9.0,89.9,0.0,0,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15000.0,68000.0,60.0,17.3,662.0,0.0,15.0,60.8,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2925.0,45000.0,36.0,11.71,667.0,0.0,4.0,48.9,0.0,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12500.0,95000.0,36.0,17.37,707.0,1.0,9.0,52.5,0.0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28000.0,200000.0,36.0,0.15,817.0,0.0,4.0,1.8,0.0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12075.0,93000.0,60.0,23.92,662.0,0.0,11.0,83.2,0.0,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
13000.0,50000.0,60.0,27.27,672.0,0.0,15.0,67.2,0.0,0,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
10000.0,36000.0,36.0,25.93,687.0,1.0,5.0,27.8,0.0,0,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12000.0,68000.0,36.0,26.44,692.0,0.0,6.0,71.1,0.0,0,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
23000.0,142000.0,60.0,8.94,712.0,0.0,11.0,83.7,0.0,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
11450.0,30000.0,60.0,37.8,697.0,1.0,7.0,61.6,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25000.0,66000.0,60.0,29.91,702.0,1.0,12.0,75.1,0.0,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24525.0,75000.0,60.0,20.74,682.0,0.0,14.0,81.6,0.0,1,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
10000.0,120000.0,36.0,12.55,682.0,2.0,6.0,47.3,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9550.0,28000.0,36.0,5.66,667.0,0.0,4.0,81.8,0.0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
25000.0,109000.0,36.0,26.02,747.0,1.0,9.0,54.3,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5000.0,58049.0,36.0,6.72,687.0,3.0,9.0,52.6,0.0,0,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5000.0,65000.0,36.0,17.19,662.0,0.0,10.0,38.7,1.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5000.0,60000.0,36.0,14.86,692.0,0.0,9.0,43.6,0.0,0,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10000.0,87500.0,36.0,15.72,682.0,1.0,9.0,49.4,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14000.0,99000.0,36.0,29.81,837.0,0.0,17.0,3.7,0.0,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
19800.0,92644.0,36.0,15.76,742.0,0.0,9.0,82.0,0.0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11000.0,42000.0,36.0,26.83,752.0,0.0,15.0,32.2,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29925.0,198000.0,36.0,32.31,712.0,0.0,14.0,62.0,0.0,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8500.0,35000.0,36.0,24.66,677.0,0.0,5.0,54.0,0.0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
35000.0,108000.0,60.0,18.09,697.0,1.0,11.0,70.1,0.0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21000.0,200000.0,60.0,6.01,682.0,1.0,8.0,6.5,0.0,0,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12000.0,65000.0,36.0,30.74,687.0,0.0,13.0,88.2,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
10000.0,90000.0,36.0,10.67,722.0,0.0,8.0,33.6,1.0,0,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28000.0,175000.0,36.0,9.5,697.0,0.0,16.0,68.5,0.0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
12000.0,88305.0,60.0,13.09,662.0,5.0,16.0,0.1,1.0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10000.0,33000.0,60.0,23.23,667.0,2.0,8.0,48.8,0.0,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
25000.0,63000.0,60.0,0.0,692.0,0.0,2.0,0.0,0.0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10000.0,75000.0,36.0,9.86,682.0,0.0,8.0,32.6,0.0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
14000.0,180000.0,36.0,6.03,717.0,1.0,7.0,26.0,0.0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10000.0,57000.0,36.0,19.68,682.0,1.0,10.0,82.6,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9600.0,74500.0,36.0,9.44,772.0,0.0,14.0,16.5,0.0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5000.0,98000.0,36.0,24.05,707.0,3.0,14.0,42.1,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20000.0,48000.0,36.0,9.6,722.0,0.0,19.0,23.0,0.0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
15000.0,35255.0,36.0,34.93,672.0,2.0,16.0,27.6,1.0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11000.0,175000.0,36.0,16.83,677.0,0.0,17.0,76.8,0.0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24000.0,60000.0,60.0,13.12,672.0,1.0,8.0,26.1,1.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10075.0,28000.0,36.0,24.43,662.0,0.0,10.0,83.6,0.0,0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21150.0,65000.0,60.0,28.99,672.0,0.0,20.0,32.8,0.0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16800.0,48000.0,36.0,29.67,707.0,0.0,12.0,38.8,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17000.0,46000.0,36.0,27.68,792.0,1.0,15.0,13.3,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7000.0,137000.0,36.0,4.99,802.0,1.0,12.0,12.2,0.0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10000.0,80000.0,36.0,39.45,702.0,0.0,9.0,93.5,0.0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35000.0,89000.0,36.0,17.9,687.0,0.0,9.0,70.9,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20000.0,95000.0,36.0,17.04,737.0,0.0,11.0,40.0,0.0,0,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
25000.0,70000.0,60.0,19.56,692.0,0.0,8.0,83.5,1.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12000.0,86500.0,36.0,21.21,667.0,4.0,18.0,82.6,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22975.0,80000.0,36.0,35.12,757.0,0.0,17.0,45.2,0.0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12000.0,75000.0,36.0,19.22,667.0,0.0,14.0,81.9,0.0,1,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4150.0,97000.0,36.0,22.58,707.0,1.0,13.0,55.5,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12000.0,58000.0,60.0,25.39,712.0,0.0,12.0,51.6,0.0,1,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2000.0,95500.0,36.0,13.53,662.0,1.0,10.0,89.5,0.0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10000.0,93000.0,36.0,14.0,697.0,0.0,6.0,57.7,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6000.0,75000.0,36.0,12.82,697.0,1.0,12.0,67.0,0.0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
12000.0,70000.0,36.0,36.55,702.0,1.0,11.0,85.5,1.0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1200.0,45000.0,36.0,16.35,667.0,0.0,7.0,21.8,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21000.0,250000.0,60.0,5.17,747.0,0.0,8.0,2.4,1.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5000.0,23600.0,36.0,4.07,737.0,2.0,21.0,15.5,1.0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
8400.0,66000.0,36.0,23.82,697.0,0.0,9.0,57.2,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21600.0,125000.0,60.0,22.79,682.0,0.0,8.0,94.0,0.0,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
35000.0,90000.0,60.0,25.28,697.0,1.0,14.0,42.0,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7900.0,76800.0,36.0,14.19,672.0,0.0,12.0,83.8,0.0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
16000.0,145000.0,36.0,4.32,732.0,0.0,4.0,74.8,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
12000.0,68000.0,36.0,17.07,712.0,0.0,6.0,84.7,0.0,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
35000.0,111000.0,36.0,20.74,737.0,0.0,8.0,86.2,0.0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35000.0,83000.0,60.0,11.97,672.0,2.0,13.0,65.0,0.0,1,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6500.0,50000.0,36.0,16.3,712.0,0.0,8.0,37.7,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24000.0,60000.0,60.0,30.07,662.0,0.0,9.0,65.3,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4800.0,56000.0,36.0,33.93,672.0,0.0,10.0,25.3,1.0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9600.0,62000.0,36.0,11.94,682.0,1.0,7.0,65.1,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
31225.0,105000.0,60.0,21.89,707.0,0.0,10.0,73.1,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25300.0,55000.0,60.0,13.83,702.0,0.0,6.0,88.9,0.0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24000.0,54000.0,60.0,19.62,707.0,0.0,8.0,36.6,0.0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14000.0,81400.0,60.0,16.08,702.0,1.0,11.0,64.4,0.0,1,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16000.0,40000.0,60.0,4.05,692.0,0.0,4.0,38.9,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
28000.0,149000.0,60.0,6.51,667.0,0.0,12.0,68.9,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20000.0,70000.0,36.0,31.0,672.0,0.0,11.0,62.5,0.0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18000.0,48000.0,36.0,26.15,677.0,0.0,13.0,89.9,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6000.0,55000.0,36.0,17.5,677.0,0.0,27.0,39.1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6000.0,30000.0,36.0,6.44,717.0,0.0,6.0,64.7,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12800.0,70000.0,60.0,39.83,677.0,3.0,25.0,61.6,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25200.0,65000.0,36.0,26.46,777.0,0.0,10.0,38.3,0.0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15000.0,56000.0,36.0,10.59,707.0,1.0,9.0,55.3,0.0,0,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6000.0,105000.0,36.0,21.89,687.0,0.0,13.0,74.5,0.0,0,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24000.0,70000.0,60.0,20.92,662.0,4.0,19.0,57.0,1.0,1,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33600.0,103000.0,60.0,28.85,692.0,2.0,21.0,79.4,0.0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16000.0,120000.0,60.0,37.22,682.0,2.0,6.0,101.6,0.0,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
15000.0,51000.0,60.0,9.4,752.0,0.0,12.0,13.7,0.0,1,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15500.0,50000.0,60.0,12.96,692.0,0.0,14.0,31.4,0.0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
35000.0,72000.0,60.0,31.16,737.0,0.0,23.0,38.9,0.0,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9600.0,40000.0,36.0,10.9,667.0,0.0,9.0,93.6,0.0,0,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8900.0,40000.0,36.0,16.41,692.0,1.0,7.0,49.2,0.0,0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8000.0,65000.0,36.0,19.33,672.0,0.0,14.0,48.2,0.0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6400.0,85000.0,36.0,16.97,752.0,0.0,18.0,6.6,0.0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8500.0,30000.0,36.0,35.04,697.0,0.0,13.0,68.3,0.0,0,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
25000.0,86000.0,60.0,9.08,662.0,1.0,9.0,22.1,0.0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15000.0,144000.0,36.0,15.98,692.0,0.0,7.0,85.2,0.0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12000.0,87000.0,36.0,21.5,692.0,0.0,17.0,62.3,0.0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10000.0,25300.0,60.0,24.67,672.0,0.0,6.0,97.9,0.0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6400.0,70000.0,36.0,1.92,667.0,1.0,13.0,96.8,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10000.0,115000.0,36.0,6.58,677.0,0.0,9.0,75.8,0.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4325.0,57000.0,36.0,37.75,667.0,2.0,11.0,26.0,0.0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
16000.0,200000.0,36.0,7.48,712.0,0.0,10.0,45.2,0.0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8000.0,150000.0,36.0,31.98,677.0,1.0,14.0,73.7,0.0,0,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13500.0,92000.0,60.0,15.88,677.0,0.0,9.0,100.4,0.0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12000.0,110268.0,36.0,20.44,672.0,0.0,10.0,94.3,0.0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12000.0,33000.0,60.0,36.47,687.0,2.0,17.0,60.1,0.0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
24000.0,101500.0,36.0,18.57,697.0,0.0,6.0,75.7,0.0,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3000.0,30000.0,36.0,8.2,692.0,0.0,7.0,23.5,0.0,0,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12600.0,35000.0,36.0,34.74,672.0,1.0,26.0,60.6,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
14000.0,37400.0,60.0,26.86,667.0,2.0,8.0,75.2,0.0,1,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
15000.0,55000.0,36.0,18.09,742.0,3.0,20.0,19.9,0.0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5125.0,50000.0,36.0,20.64,672.0,2.0,8.0,46.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21000.0,90000.0,36.0,17.13,717.0,0.0,9.0,61.3,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27725.0,73000.0,60.0,19.92,662.0,0.0,8.0,60.3,0.0,1,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18025.0,133000.0,36.0,17.59,702.0,0.0,15.0,60.1,0.0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14000.0,75000.0,36.0,11.98,722.0,0.0,15.0,37.4,0.0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15000.0,150000.0,36.0,14.66,662.0,0.0,11.0,84.9,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8000.0,50000.0,36.0,14.95,682.0,0.0,3.0,75.4,0.0,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12000.0,70000.0,36.0,9.62,667.0,4.0,6.0,93.0,0.0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7975.0,48000.0,36.0,10.45,667.0,1.0,6.0,87.0,1.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20000.0,60000.0,36.0,18.8,757.0,0.0,6.0,56.5,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5000.0,70000.0,36.0,0.56,662.0,1.0,5.0,5.1,1.0,0,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
25000.0,60000.0,60.0,13.5,722.0,1.0,9.0,27.7,0.0,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8000.0,20000.0,36.0,20.35,687.0,0.0,4.0,88.7,0.0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
12000.0,75000.0,36.0,17.09,707.0,0.0,10.0,43.2,0.0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12000.0,106000.0,36.0,14.07,677.0,3.0,22.0,28.5,1.0,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16000.0,56946.0,60.0,14.98,707.0,0.0,18.0,28.0,1.0,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5000.0,85000.0,36.0,10.36,737.0,0.0,6.0,31.5,0.0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10500.0,48000.0,60.0,19.95,727.0,1.0,10.0,24.7,1.0,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
28000.0,90000.0,60.0,21.72,672.0,0.0,11.0,86.2,0.0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1500.0,76000.0,36.0,9.03,727.0,0.0,7.0,24.0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24000.0,48000.0,60.0,26.7,672.0,0.0,18.0,60.1,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25000.0,100000.0,36.0,10.0,692.0,0.0,5.0,90.8,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
10000.0,110000.0,36.0,15.71,687.0,0.0,12.0,89.8,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11000.0,140000.0,36.0,5.04,672.0,0.0,11.0,95.7,0.0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23500.0,60000.0,60.0,25.58,707.0,0.0,13.0,69.2,0.0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5000.0,75000.0,36.0,25.78,662.0,1.0,11.0,46.8,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24475.0,70000.0,36.0,18.74,722.0,0.0,18.0,28.3,0.0,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
13525.0,42000.0,36.0,36.12,692.0,0.0,27.0,51.7,0.0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6000.0,48000.0,36.0,7.73,692.0,1.0,6.0,56.9,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22000.0,55000.0,60.0,13.68,672.0,1.0,9.0,93.1,0.0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35000.0,132000.0,60.0,13.72,697.0,4.0,29.0,9.6,0.0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1000.0,39000.0,36.0,38.46,667.0,0.0,11.0,60.4,0.0,0,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16000.0,140000.0,36.0,14.39,672.0,3.0,12.0,46.6,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12000.0,75000.0,60.0,7.99,717.0,0.0,12.0,17.6,0.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9000.0,77000.0,36.0,18.77,672.0,0.0,16.0,25.6,1.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5000.0,70000.0,36.0,11.55,707.0,0.0,10.0,37.4,0.0,0,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20000.0,60000.0,60.0,27.66,682.0,0.0,7.0,96.9,0.0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26650.0,145000.0,36.0,16.11,742.0,0.0,10.0,55.3,0.0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10250.0,27000.0,36.0,22.49,662.0,0.0,10.0,83.0,0.0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22000.0,64387.0,36.0,25.33,717.0,0.0,13.0,93.3,0.0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3500.0,65000.0,36.0,7.31,667.0,1.0,8.0,59.0,1.0,0,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16000.0,100000.0,36.0,10.59,682.0,0.0,10.0,38.5,0.0,0,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18000.0,68430.38,60.0,15.96,672.0,0.0,18.0,67.6,0.0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10000.0,65000.0,36.0,15.66,672.0,0.0,10.0,67.3,0.0,0,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8000.0,48000.0,36.0,13.0,737.0,0.0,13.0,42.4,0.0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6000.0,69800.0,36.0,4.13,672.0,0.0,8.0,57.6,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15000.0,45000.0,36.0,18.92,692.0,1.0,12.0,63.7,0.0,0,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2000.0,87000.0,36.0,20.55,712.0,0.0,37.0,39.6,0.0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4000.0,55000.0,36.0,8.27,682.0,0.0,4.0,62.6,0.0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10000.0,52000.0,60.0,14.1,672.0,0.0,5.0,80.5,0.0,1,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
28000.0,138000.0,60.0,27.39,707.0,2.0,19.0,81.9,0.0,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10000.0,42500.0,60.0,23.52,667.0,0.0,9.0,62.3,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
15000.0,50000.0,36.0,23.81,697.0,1.0,8.0,72.9,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5600.0,100000.0,36.0,0.98,677.0,1.0,3.0,69.2,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20000.0,48000.0,60.0,36.15,707.0,1.0,5.0,80.1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
